-10	245.247764	1
-5	357.014674	1
0	690.209933	1
-10	369.405564	1
-5	412.914837	1
0	580.121664	1
-10	281.726436	1
-5	369.714724	1
0	610.164926	1
-10	771.395380	1
-5	976.418042	1
0	1894.170372	1
-10	889.528683	1
-5	100.489421	1
0	154.499054	1
-10	35.610109	1
-5	41.223424	1
0	60.964672	1
-10	25.000989	1
-5	51.036318	1
0	62.274529	1
-10	142.697054	1
-5	194.357924	1
0	227.522963	1
-10	108.528970	1
-5	157.891298	1
0	289.961985	1
-10	98.479534	1
-5	134.993649	1
0	448.237645	1
-10	129.313517	1
-5	143.071237	1
0	75.942929	1
-10	143.701998	1
-5	247.785772	1
0	236.235384	1
-10	63.739866	1
-5	85.857461	1
0	485.936104	1
-10	2633.931965	1
-5	2623.343808	1
0	3401.853565	1
-10	44.622855	1
-5	74.360886	1
0	120.576611	1
-10	43.001731	1
-5	64.755954	1
0	100.854789	1
-10	53.159966	1
-5	72.035618	1
0	160.974329	1
-10	212.895018	1
-5	279.373867	1
0	597.340344	1
-10	128.005235	1
-5	150.301918	1
0	154.564561	1
-10	16.614012	1
-5	18.000701	1
0	30.860384	1
-10	48.066765	1
-5	76.370774	1
0	113.792122	1
-10	127.027385	1
-5	160.006554	1
0	227.777507	1
-10	43.301244	1
-5	135.078081	1
0	111.411143	1
-10	213.043110	1
-5	358.033711	1
0	425.004520	1
-10	68.265061	1
-5	54.361695	1
0	76.125354	1
-10	133.031155	1
-5	252.396403	1
0	181.845837	1
-10	21.863986	1
-5	50.024582	1
0	87.472610	1
-10	3.588067	1
-5	3.086399	1
0	13.006020	1
-10	57.821010	1
-5	50.672660	1
0	200.404228	1
-10	14.021482	1
-5	10.313624	1
0	10.361701	1
-10	56.881743	1
-5	14.106381	1
0	15.587447	1
-10	13.818559	1
-5	13.290491	1
0	23.843685	1
-10	7.409279	1
-5	6.586587	1
0	23.843685	1
-10	7.409279	1
-5	6.586587	1
0	4.807281	1
-10	699.424919	1
-5	828.877671	1
0	1144.999843	1
-10	1.000000	1
-5	1.000000	1
0	1.779589	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	30.847217	1
-5	21.098873	1
0	194.357924	1
-10	348.708622	1
-5	15.978721	1
0	1.000000	1
-10	237.808176	1
-5	358.817368	1
0	6.002508	1
-10	147.131570	1
-5	167.480284	1
0	459.777335	1
-10	22.998574	1
-5	21.863986	1
0	22.010535	1
-10	6.215997	1
-5	7.003010	1
0	8.206051	1
-10	105.171852	1
-5	122.077109	1
0	351.127611	1
-10	107.394038	1
-5	274.742749	1
0	354.125293	1
-10	15.234371	1
-5	51.073567	1
0	79.039130	1
-10	29.468742	1
-5	43.771172	1
0	60.029598	1
-10	3.295940	1
-5	16.074155	1
0	23.049588	1
-10	10.058236	1
-5	28.123182	1
0	31.015050	1
-10	33.046397	1
-5	95.971974	1
0	36.217347	1
-10	1.000000	1
-5	1.000000	1
0	1.726035	1
-10	3.588067	1
-5	3.086399	1
0	27.013043	1
-10	1.000000	1
-5	1.000000	1
0	1.779589	1
-10	4.882101	1
-5	5.172797	1
0	5.002007	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	7.691720	1
-5	8.000289	1
0	9.070374	1
-10	3.367542	1
-5	2.034847	1
0	1.936170	1
-10	8.034606	1
-5	4.392244	1
0	6.808281	1
-10	14.407808	1
-5	8.614562	1
0	4.897946	1
-10	9.938539	1
-5	32.410067	1
0	78.958920	1
-10	5.000165	1
-5	5.842224	1
0	3.269427	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	1.936170	1
-10	10.470168	1
-5	4.104541	1
0	55.297865	1
-10	212.895018	1
-5	270.060243	1
0	364.233993	1
-10	215.809602	1
-5	250.324638	1
0	344.172072	1
-10	37.696902	1
-5	41.359036	1
0	55.297865	1
-10	166.062416	1
-5	193.007914	1
0	157.565254	1
-10	198.973899	1
-5	186.725375	1
0	101.192849	1
-10	84.410323	1
-5	79.021619	1
0	90.302322	1
-10	20.093929	1
-5	15.417038	1
0	11.164492	1
-10	17.822439	1
-5	28.123182	1
0	79.039130	1
-10	29.138422	1
-5	108.703756	1
0	33.671581	1
-10	450.832998	1
-5	625.012794	1
0	311.808468	1
-10	24.113704	1
-5	25.593771	1
0	24.233124	1
-10	71.346055	1
-5	29.834076	1
0	101.192849	1
-10	12.837710	1
-5	35.149954	1
0	28.148932	1
-10	2.281856	1
-5	2.117317	1
0	3.855461	1
-10	583.415356	1
-5	647.779430	1
0	714.361604	1
-10	18.592401	1
-5	22.531912	1
0	34.551129	1
-10	8.243930	1
-5	5.680850	1
0	10.481841	1
-10	3.367542	1
-5	2.034847	1
0	1.936170	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	8.102626	1
-5	9.278777	1
0	5.680850	1
-10	18.219548	1
-5	32.153253	1
0	32.378260	1
-10	9.035789	1
-5	13.059324	1
0	36.618565	1
-10	11.049436	1
-5	10.328672	1
0	10.438457	1
-10	26.123591	1
-5	56.123970	1
0	44.562108	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	2.903640	1
-10	19.367518	1
-5	13.059324	1
0	34.922443	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	2.281856	1
-5	5.469269	1
0	7.662741	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	206.751366	1
-5	108.449530	1
0	157.078260	1
-10	14.775638	1
-5	8.034606	1
0	7.784489	1
-10	3.230573	1
-5	3.000082	1
0	3.421112	1
-10	6.586587	1
-5	25.747325	1
0	28.285622	1
-10	3.563712	1
-5	4.351952	1
0	8.614562	1
-10	8.764202	1
-5	4.129598	1
0	3.001003	1
-10	3.563712	1
-5	3.234635	1
0	7.662741	1
-10	12.152866	1
-5	16.000618	1
0	15.526673	1
-10	2.147970	1
-5	2.004944	1
0	3.544183	1
-10	22.998574	1
-5	18.734388	1
0	64.031605	1
-10	4.551313	1
-5	4.104541	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	19.367518	1
-5	27.128535	1
0	1.000000	1
-10	2.183771	1
-5	3.069694	1
0	1.936170	1
-10	1.000000	1
-5	1.000000	1
0	4.025903	1
-10	110.298086	1
-5	84.003421	1
0	168.863778	1
-10	16.614012	1
-5	15.000577	1
0	14.719636	1
-10	26.651592	1
-5	2.000041	1
0	2.614075	1
-10	32.228025	1
-5	38.001525	1
0	51.036318	1
-10	11.331729	1
-5	12.054380	1
0	10.328672	1
-10	27.766878	1
-5	45.001814	1
0	55.878543	1
-10	110.298086	1
-5	12.000453	1
0	22.790010	1
-10	173.830573	1
-5	169.680075	1
0	285.595706	1
-10	81.357891	1
-5	107.524027	1
0	112.944061	1
-10	507.333070	1
-5	489.267680	1
0	475.958278	1
-10	1.000000	1
-5	1.000000	1
0	1.756476	1
-10	69.851155	1
-5	58.028595	1
0	38.471464	1
-10	1.000000	1
-5	1.000000	1
0	2.872340	1
-10	321.670078	1
-5	47.639190	1
0	45.436585	1
-10	3.367542	1
-5	4.104541	1
0	6.617021	1
-10	192.446711	1
-5	159.212744	1
0	139.580751	1
-10	5.469269	1
-5	1.000000	1
0	1.000000	1
-10	90.385388	1
-5	69.531054	1
0	67.265082	1
-10	12.054380	1
-5	5.240305	1
0	5.356211	1
-10	2.294034	1
-5	2.043199	1
0	5.002007	1
-10	74.742945	1
-5	38.120988	1
0	41.538639	1
-10	35.573884	1
-5	6.000206	1
0	3.421112	1
-10	22.307879	1
-5	66.195367	1
0	111.468070	1
-10	70.877822	1
-5	13.518392	1
0	24.011538	1
-10	2.115287	1
-5	2.000041	1
0	5.035187	1
-10	2.115287	1
-5	4.000124	1
0	3.421112	1
-10	19.000742	1
-5	17.140748	1
0	17.642465	1
-10	17.822439	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	1.807037	1
0	1.756476	1
-10	6.918855	1
-5	5.139388	1
0	16.914891	1
-10	2.117317	1
-5	4.807281	1
0	9.575481	1
-10	25.107367	1
-5	195.959068	1
0	142.626199	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	8.102626	1
-5	1.000000	1
0	1.000000	1
-10	8.102626	1
-5	6.174235	1
0	8.489361	1
-10	35.610109	1
-5	37.871472	1
0	20.036404	1
-10	4.129598	1
-5	3.001003	1
0	1.720605	1
-10	162.513840	1
-5	175.301506	1
0	290.353340	1
-10	261.216742	1
-5	1046.809034	1
0	1201.245269	1
-10	183.300741	1
-5	222.457277	1
0	400.744626	1
-10	3221.444140	1
-5	3054.786814	1
0	2612.153096	1
-10	315.002996	1
-5	492.246319	1
0	405.980058	1
-10	52.658644	1
-5	88.430097	1
0	142.626199	1
-10	181.231270	1
-5	161.790984	1
0	38.314687	1
-10	253.525607	1
-5	293.737144	1
0	864.300919	1
-10	752.298986	1
-5	762.106278	1
0	408.719157	1
-10	12.383318	1
-5	29.085103	1
0	41.115481	1
-10	1853.601691	1
-5	108.624097	1
0	92.744668	1
-10	27.906024	1
-5	50.617014	1
0	60.808535	1
-10	21.863986	1
-5	16.007525	1
0	18.294522	1
-10	57.002308	1
-5	63.141879	1
0	53.953297	1
-10	5.172797	1
-5	11.005017	1
0	10.367866	1
-10	140.788709	1
-5	96.047658	1
0	65.854458	1
-10	5.139388	1
-5	15.042551	1
0	29.445523	1
-10	3.069694	1
-5	5.680850	1
0	7.564351	1
-10	13.418165	1
-5	19.723402	1
0	25.798661	1
-10	21.124108	1
-5	35.149954	1
0	16.914891	1
-10	3.069694	1
-5	5.680850	1
0	11.940586	1
-10	69.299908	1
-5	67.468076	1
0	51.326694	1
-10	3.069694	1
-5	2.872340	1
0	7.564351	1
-10	16.522706	1
-5	29.085103	1
0	26.528033	1
-10	10.313624	1
-5	21.595742	1
0	22.151799	1
-10	180.884913	1
-5	213.015268	1
0	525.923404	1
-10	90.715142	1
-5	11.005017	1
0	7.485446	1
-10	83.531208	1
-5	24.000948	1
0	55.071505	1
-10	1.000000	1
-5	2.872340	1
0	1.729372	1
-10	98.479534	1
-5	233.368733	1
0	176.700503	1
-10	6.918855	1
-5	2.034847	1
0	2.872340	1
-10	954.962965	1
-5	339.666009	1
0	152.802932	1
-10	19.000742	1
-5	19.561860	1
0	13.103611	1
-10	633.133740	1
-5	1071.031890	1
0	250.957412	1
-10	7.209083	1
-5	7.553191	1
0	5.376234	1
-10	9.345595	1
-5	6.002508	1
0	47.118725	1
-10	3.069694	1
-5	7.553191	1
0	19.234309	1
-10	95.799361	1
-5	71.002885	1
0	59.913730	1
-10	31.778047	1
-5	43.428731	1
0	82.446797	1
-10	483.238743	1
-5	33.765953	1
0	21.422426	1
-10	52.396598	1
-5	61.916493	1
0	287.109238	1
-10	457.793913	1
-5	415.150131	1
0	148.073745	1
-10	160.809092	1
-5	71.369602	1
0	203.212738	1
-10	29.997451	1
-5	33.001319	1
0	167.249703	1
-10	76.839488	1
-5	170.006966	1
0	302.024948	1
-10	54.533757	1
-5	41.001649	1
0	36.509645	1
-10	1.000000	1
-5	1.000000	1
0	1.720605	1
-10	2.043199	1
-5	2.000502	1
0	11.088471	1
-10	4.345860	1
-5	4.000124	1
0	10.684449	1
-10	4.351952	1
-5	7.662741	1
0	10.355070	1
-10	5.172797	1
-5	3.001003	1
0	13.250286	1
-10	4.000124	1
-5	17.947785	1
0	35.041405	1
-10	57.250524	1
-5	41.197746	1
0	47.643359	1
-10	47.927328	1
-5	57.157392	1
0	74.281385	1
-10	120.335666	1
-5	121.004946	1
0	132.547095	1
-10	57.332763	1
-5	822.411869	1
0	503.982349	1
-10	18.756566	1
-5	6.174235	1
0	5.680850	1
-10	4.129598	1
-5	6.002508	1
0	6.764841	1
-10	27.918973	1
-5	28.932934	1
0	39.072808	1
-10	20.820787	1
-5	26.012542	1
0	24.059363	1
-10	40.324189	1
-5	30.021273	1
0	25.798661	1
-10	5.469269	1
-5	2.903640	1
0	4.897946	1
-10	583.020726	1
-5	62.301563	1
0	54.427847	1
-10	4.443910	1
-5	7.029662	1
0	13.720916	1
-10	21.663458	1
-5	13.059324	1
0	70.541008	1
-10	1.000000	1
-5	1.000000	1
0	4.001505	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	21.704540	1
-5	15.604791	1
0	18.008528	1
-10	25.859192	1
-5	46.533272	1
0	31.893613	1
-10	25.536305	1
-5	86.003504	1
0	117.213385	1
-10	8.302395	1
-5	10.004515	1
0	17.573917	1
-10	7.259196	1
-5	12.005518	1
0	6.764841	1
-10	2.115287	1
-5	4.000124	1
0	3.421112	1
-10	4.845568	1
-5	26.698299	1
0	33.361887	1
-10	100.984758	1
-5	157.424428	1
0	231.340488	1
-10	76.839488	1
-5	144.005894	1
0	226.163433	1
-10	181.231270	1
-5	240.176588	1
0	408.917375	1
-10	80.003256	1
-5	20.368897	1
0	19.155416	1
-10	166.359408	1
-5	247.927133	1
0	349.366192	1
-10	3.230573	1
-5	7.000247	1
0	9.877411	1
-10	222.558186	1
-5	168.825589	1
0	196.902107	1
-10	2.115287	1
-5	6.000206	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	120.007415	1
-5	163.893595	1
0	49.867949	1
-10	22.998574	1
-5	2.043199	1
0	3.001003	1
-10	45.498425	1
-5	48.744674	1
0	65.914141	1
-10	411.973215	1
-5	591.906865	1
0	28.137954	1
-10	29.699247	1
-5	59.286732	1
0	50.187542	1
-10	2.147970	1
-5	8.034606	1
0	9.480611	1
-10	149.603207	1
-5	78.097436	1
0	485.124895	1
-10	4.351952	1
-5	5.759101	1
0	11.134660	1
-10	26.698299	1
-5	26.699145	1
0	27.506033	1
-10	214.522397	1
-5	249.221081	1
0	225.736184	1
-10	140.704357	1
-5	161.085084	1
0	197.201168	1
-10	61.002473	1
-5	101.879674	1
0	111.445448	1
-10	30.209581	1
-5	26.012542	1
0	70.898693	1
-10	13.290491	1
-5	10.518202	1
0	10.355070	1
-10	30.050251	1
-5	28.602786	1
0	28.285622	1
-10	35.168084	1
-5	39.162748	1
0	60.534881	1
-10	523.043032	1
-5	499.796297	1
0	465.340362	1
-10	1.000000	1
-5	1.951820	1
0	2.559178	1
-10	498.606077	1
-5	96.047658	1
0	127.105890	1
-10	51.279281	1
-5	58.109212	1
0	37.640693	1
-10	91.338214	1
-5	25.000989	1
0	49.422244	1
-10	6.586587	1
-5	14.325483	1
0	23.608087	1
-10	50.072610	1
-5	61.002473	1
0	53.457431	1
-10	2.000041	1
-5	2.614075	1
0	4.782378	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	3.421112	1
-10	184.240044	1
-5	133.303007	1
0	92.991526	1
-10	48.987169	1
-5	54.026588	1
0	59.369012	1
-10	109.379782	1
-5	108.555682	1
0	109.362899	1
-10	184.240044	1
-5	64.771953	1
0	52.452887	1
-10	38.173820	1
-5	43.458059	1
0	51.446470	1
-10	289.840136	1
-5	300.070809	1
0	1004.574330	1
-10	251.367837	1
-5	246.122909	1
0	520.556266	1
-10	57.821010	1
-5	79.648379	1
0	114.276580	1
-10	1853.601691	1
-5	364.231328	1
0	121.765941	1
-10	66.107408	1
-5	95.171085	1
0	130.191472	1
-10	55.453468	1
-5	101.380168	1
0	141.425513	1
-10	485.044486	1
-5	524.262372	1
0	470.113910	1
-10	3.086399	1
-5	5.002007	1
0	5.323631	1
-10	122.928418	1
-5	122.077109	1
0	103.978709	1
-10	118.193334	1
-5	130.355886	1
0	1004.574330	1
-10	13.268153	1
-5	209.008574	1
0	198.724161	1
-10	19.000742	1
-5	9.070374	1
0	5.538854	1
-10	9.286397	1
-5	6.174235	1
0	10.361701	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	3.069694	1
0	3.808510	1
-10	84.822614	1
-5	76.829777	1
0	65.184769	1
-10	1.000000	1
-5	1.000000	1
0	3.188117	1
-10	2.115287	1
-5	3.000082	1
0	2.614075	1
-10	132.603818	1
-5	139.005688	1
0	155.144142	1
-10	35.573884	1
-5	44.001772	1
0	88.967076	1
-10	363.765212	1
-5	435.636447	1
0	342.703451	1
-10	66.721557	1
-5	133.066220	1
0	478.761171	1
-10	16.614012	1
-5	35.001401	1
0	46.194094	1
-10	59.986284	1
-5	50.617014	1
0	56.432300	1
-10	2.115287	1
-5	4.000124	1
0	11.491486	1
-10	8.102626	1
-5	10.313624	1
0	25.340422	1
-10	262.452259	1
-5	21.940044	1
0	69.603850	1
-10	77.945118	1
-5	5.139388	1
0	3.808510	1
-10	4.551313	1
-5	5.139388	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	1.729372	1
-10	92.150371	1
-5	73.439296	1
0	109.595730	1
-10	4.104541	1
-5	7.553191	1
0	6.834979	1
-10	40.064445	1
-5	31.010566	1
0	29.085103	1
-10	1.000000	1
-5	2.000502	1
0	2.441210	1
-10	1.000000	1
-5	1.000000	1
0	1.848061	1
-10	279.162725	1
-5	246.809816	1
0	198.026781	1
-10	1.000000	1
-5	1.000000	1
0	1.779589	1
-10	34.001360	1
-5	30.053346	1
0	25.963697	1
-10	2.183771	1
-5	1.000000	1
0	3.808510	1
-10	10.000371	1
-5	72.826328	1
0	1.756476	1
-10	9.278777	1
-5	9.425531	1
0	13.399330	1
-10	155.192216	1
-5	179.808486	1
0	131.557655	1
-10	51.467316	1
-5	58.375963	1
0	192.095819	1
-10	4.845568	1
-5	6.586587	1
0	23.843685	1
-10	6.176135	1
-5	4.129598	1
0	4.001505	1
-10	10.058236	1
-5	3.086399	1
0	1.000000	1
-10	1.000000	1
-5	2.043199	1
0	1.000000	1
-10	14.407808	1
-5	21.940044	1
0	39.199871	1
-10	435.636447	1
-5	342.703451	1
0	255.146080	1
-10	143.343712	1
-5	178.343885	1
0	283.141470	1
-10	14.000536	1
-5	13.105561	1
0	47.901492	1
-10	19.000742	1
-5	3.421112	1
0	18.398940	1
-10	100.260507	1
-5	100.004081	1
0	568.347287	1
-10	2.000041	1
-5	3.421112	1
0	2.512951	1
-10	842.861854	1
-5	116.057692	1
0	79.545954	1
-10	379.147483	1
-5	152.955159	1
0	114.266603	1
-10	2.034847	1
-5	2.872340	1
0	1.729372	1
-10	9.278777	1
-5	6.617021	1
0	5.376234	1
-10	17.557553	1
-5	23.468082	1
0	22.881171	1
-10	17.557553	1
-5	23.468082	1
0	22.881171	1
-10	12.475193	1
-5	14.006522	1
0	18.294522	1
-10	3.069694	1
-5	2.872340	1
0	7.564351	1
-10	25.355262	1
-5	28.932934	1
0	25.747325	1
-10	12.536703	1
-5	25.580982	1
0	42.880089	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	406.066456	1
-5	382.005214	1
0	272.268756	1
-10	180.459822	1
-5	213.290295	1
0	221.822286	1
-10	1.000000	1
-5	1.000000	1
0	14.794668	1
-10	18.756566	1
-5	29.975718	1
0	61.851055	1
-10	4.845568	1
-5	2.117317	1
0	5.759101	1
-10	22.791550	1
-5	32.284886	1
0	34.313707	1
-10	28.001113	1
-5	27.632234	1
0	35.041405	1
-10	1.000000	1
-5	1.000000	1
0	3.269427	1
-10	334.641291	1
-5	62.060397	1
0	60.534881	1
-10	72.378342	1
-5	142.005812	1
0	135.775245	1
-10	2.000041	1
-5	9.070374	1
0	1.000000	1
-10	1.000000	1
-5	5.035187	1
0	3.269427	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	1.000000	1
-5	1.000000	1
0	1.000000	1
-10	41.178946	1
-5	50.242239	1
0	51.035603	1
-10	1.000000	1
-5	1.000000	1
0	1.720605	1
-10	72.508310	1
-5	129.495727	1
0	85.195634	1
-10	25.586641	1
-5	15.604791	1
0	126.062708	1
-10	21.704540	1
-5	36.468777	1
0	2.000502	1
-10	4.882101	1
-5	6.215997	1
0	5.002007	1
-10	15.234371	1
-5	15.604791	1
0	22.010535	1
-10	64.407654	1
-5	114.708726	1
0	38.018562	1
-10	231.547050	1
-5	446.223242	1
0	294.286269	1
-10	133.460427	1
-5	49.680844	1
0	60.808535	1
-10	1.000000	1
-5	1.000000	1
0	3.178105	1
-10	25.107367	1
-5	9.039549	1
0	66.300702	1
-10	11.055856	1
-5	9.566382	1
0	15.032606	1
-10	22.103817	1
-5	13.720916	1
0	16.246738	1
-10	233.015913	1
-5	15.525125	1
0	11.470022	1
-10	161.715782	1
-5	191.939293	1
0	525.101742	1
-10	37.735036	1
-5	37.177971	1
0	34.074382	1
